# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr 15 17:57:04 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
2409,Kepler-1198 b,Kepler-1198,1,1,7.68477160000,0.00003250000,-0.00003250000,0,0.0732000000,,,0,1.47000000,0.18000000,-0.10000000,0,2.76000000,,,0,M-R relationship,0.000000,,,0,5517.00,80.26,-98.45,0,0.900000,0.095000,-0.056000,0,0.930000,0.043000,-0.050000,0,0.0300,0.1570,-0.1710,0
2410,Kepler-1199 b,Kepler-1199,1,1,15.04471980000,0.00010840000,-0.00010840000,0,0.1130900000,0.0007700000,-0.0007700000,0,1.15000000,0.21000000,-0.16000000,0,1.60000000,,,0,M-R relationship,0.000000,,,0,5889.00,84.29,-64.89,0,1.170000,0.210000,-0.161000,0,0.940000,0.104000,-0.061000,0,-0.2700,0.1160,-0.1280,0
2411,Kepler-12 b,Kepler-12,1,1,4.43796290000,0.00000060000,-0.00000060000,0,0.0553000000,0.0010000000,-0.0012000000,0,19.66058600,0.34747900,-0.40352400,0,137.30256000,16.84499000,-16.20933000,0,Mass,0.000000,,,0,5947.00,100.00,-100.00,0,1.483000,0.025000,-0.029000,0,1.166000,0.051000,-0.054000,0,0.0700,0.0400,-0.0400,0
2412,Kepler-120 b,Kepler-120,1,2,6.31250100000,0.00000800000,-0.00000800000,0,0.0550000000,,,0,2.15000000,0.17000000,-0.17000000,0,8.50000000,9.70000000,-7.50000000,0,Mass,0.000000,,,0,4096.00,150.00,-150.00,0,0.534000,0.028000,-0.028000,0,0.654000,0.014000,-0.014000,0,-0.1200,0.0890,-0.0900,0
2413,Kepler-120 c,Kepler-120,1,2,12.79458500000,0.00004400000,-0.00004400000,0,0.0880000000,,,0,1.53000000,0.09000000,-0.09000000,0,2.96000000,,,0,M-R relationship,0.000000,,,0,4096.00,150.00,-150.00,0,0.534000,0.028000,-0.028000,0,0.654000,0.014000,-0.014000,0,-0.1200,0.0890,-0.0900,0
2414,Kepler-1200 b,Kepler-1200,1,1,1.11854971700,0.00000312000,-0.00000312000,0,0.0188000000,,,0,1.06000000,0.06000000,-0.08000000,0,1.20000000,,,0,M-R relationship,0.000000,,,0,4612.00,101.02,-139.97,0,0.700000,0.029000,-0.036000,0,0.740000,0.035000,-0.047000,0,0.0400,0.1560,-0.1960,0
2415,Kepler-1201 b,Kepler-1201,1,1,15.18725932000,0.00008158000,-0.00008158000,0,0.1183000000,,,0,2.29000000,0.91000000,-0.43000000,0,5.86000000,,,0,M-R relationship,0.000000,,,0,6177.00,146.30,-232.29,0,1.240000,0.464000,-0.190000,0,1.150000,0.169000,-0.110000,0,0.0300,0.1310,-0.1670,0
2416,Kepler-1202 b,Kepler-1202,1,1,28.68513240000,0.00018990000,-0.00018990000,0,0.1790000000,,,0,2.94000000,0.91000000,-0.31000000,0,8.96000000,,,0,M-R relationship,0.000000,,,0,5834.00,80.98,-131.48,0,1.040000,0.222000,-0.100000,0,1.030000,0.060000,-0.064000,0,0.0600,0.1470,-0.1600,0
2417,Kepler-1203 b,Kepler-1203,1,1,0.58800076500,0.00000058200,-0.00000058200,0,0.0114000000,,,0,1.06000000,0.06000000,-0.04000000,0,1.20000000,,,0,M-R relationship,0.000000,,,0,4105.00,43.70,-35.84,0,0.610000,0.015000,-0.017000,0,0.640000,0.018000,-0.023000,0,0.0100,0.0920,-0.0880,0
2418,Kepler-1204 b,Kepler-1204,1,1,85.73502850000,0.00063730000,-0.00063730000,0,0.3877000000,,,0,3.05000000,0.87000000,-0.30000000,0,9.53000000,,,0,M-R relationship,0.000000,,,0,5825.00,88.38,-121.08,0,1.030000,0.291000,-0.096000,0,1.030000,0.058000,-0.057000,0,0.0600,0.1270,-0.1450,0
2419,Kepler-1205 b,Kepler-1205,1,1,1.07839035200,0.00000159600,-0.00000159600,0,0.0196000000,,,0,1.41000000,0.10000000,-0.09000000,0,2.57000000,,,0,M-R relationship,0.000000,,,0,5226.00,84.83,-71.27,0,0.810000,0.051000,-0.046000,0,0.840000,0.041000,-0.049000,0,-0.0400,0.1620,-0.1650,0
2420,Kepler-1206 b,Kepler-1206,1,1,1.21699766300,0.00000260500,-0.00000260500,0,0.0201000000,,,0,1.64000000,0.09000000,-0.08000000,0,3.33000000,,,0,M-R relationship,0.000000,,,0,4877.00,55.23,-79.61,0,0.750000,0.027000,-0.027000,0,0.800000,0.029000,-0.035000,0,0.0700,0.1470,-0.1500,0
2421,Kepler-1207 b,Kepler-1207,1,1,13.68237119000,0.00008986000,-0.00008986000,0,0.1156000000,,,0,1.62000000,0.51000000,-0.18000000,0,3.26000000,,,0,M-R relationship,0.000000,,,0,5909.00,88.29,-99.94,0,1.060000,0.227000,-0.098000,0,1.060000,0.058000,-0.057000,0,0.0500,0.1450,-0.1550,0
2422,Kepler-1208 b,Kepler-1208,1,1,11.08507637000,0.00005235000,-0.00005235000,0,0.0901000000,,,0,2.32000000,0.19000000,-0.14000000,0,5.99000000,,,0,M-R relationship,0.000000,,,0,5001.00,110.88,-108.59,0,0.760000,0.039000,-0.042000,0,0.800000,0.039000,-0.045000,0,-0.0300,0.1480,-0.1730,0
2423,Kepler-1209 b,Kepler-1209,1,1,25.36911600000,0.00012490000,-0.00012490000,0,0.1751500000,0.0015400000,-0.0015400000,0,1.51000000,0.32000000,-0.18000000,0,2.89000000,,,0,M-R relationship,0.000000,,,0,6210.00,71.25,-59.14,0,1.380000,0.288000,-0.161000,0,1.230000,0.087000,-0.050000,0,0.1200,0.0850,-0.0800,0
2424,Kepler-121 b,Kepler-121,1,2,3.17742200000,0.00000300000,-0.00000300000,0,0.0390000000,,,0,2.34000000,1.27000000,-1.27000000,0,6.08000000,,,0,M-R relationship,0.000000,,,0,5311.00,200.00,-200.00,0,0.701000,0.380000,-0.380000,0,0.859000,0.036000,-0.036000,0,-0.0800,0.1550,-0.1860,0
2425,Kepler-121 c,Kepler-121,1,2,41.00801100000,0.00019100000,-0.00019100000,0,0.2160000000,,,0,2.27000000,1.25000000,-1.25000000,0,5.77000000,,,0,M-R relationship,0.000000,,,0,5311.00,200.00,-200.00,0,0.701000,0.380000,-0.380000,0,0.859000,0.036000,-0.036000,0,-0.0800,0.1550,-0.1860,0
2426,Kepler-1210 b,Kepler-1210,1,1,8.07124073000,0.00004899000,-0.00004899000,0,0.0753000000,,,0,1.70000000,0.30000000,-0.13000000,0,3.53000000,,,0,M-R relationship,0.000000,,,0,5568.00,67.19,-91.62,0,0.920000,0.156000,-0.065000,0,0.940000,0.042000,-0.048000,0,0.0400,0.1380,-0.1660,0
2427,Kepler-1211 b,Kepler-1211,1,1,11.01816836000,0.00007975000,-0.00007975000,0,0.0976300000,0.0010600000,-0.0010600000,0,2.55000000,0.42000000,-0.41000000,0,7.04000000,,,0,M-R relationship,0.000000,,,0,5705.00,123.21,-77.68,0,0.940000,0.132000,-0.079000,0,0.960000,0.055000,-0.066000,0,-0.0800,0.1650,-0.1940,0
2428,Kepler-1212 b,Kepler-1212,1,1,12.94130146000,0.00007910000,-0.00007910000,0,0.1082000000,,,0,2.14000000,0.58000000,-0.27000000,0,5.22000000,,,0,M-R relationship,0.000000,,,0,6051.00,144.84,-180.60,0,1.150000,0.309000,-0.141000,0,1.100000,0.112000,-0.079000,0,0.0300,0.1340,-0.1510,0
2429,Kepler-1213 b,Kepler-1213,1,1,5.34982412000,0.00002659000,-0.00002659000,0,0.0602600000,0.0005100000,-0.0005100000,0,1.19000000,0.13000000,-0.10000000,0,1.81000000,,,0,M-R relationship,0.000000,,,0,6050.00,74.56,-81.73,0,1.210000,0.128000,-0.093000,0,1.140000,0.045000,-0.040000,0,0.1300,0.0760,-0.0830,0
2430,Kepler-1214 b,Kepler-1214,1,1,18.82634264000,0.00008784000,-0.00008784000,0,0.1280000000,,,0,2.36000000,0.19000000,-0.11000000,0,6.17000000,,,0,M-R relationship,0.000000,,,0,5130.00,48.18,-47.96,0,0.800000,0.043000,-0.032000,0,0.850000,0.033000,-0.038000,0,0.0500,0.1550,-0.1460,0
2431,Kepler-1215 b,Kepler-1215,1,1,4.76703963000,0.00002300000,-0.00002300000,0,0.0528000000,,,0,1.22000000,0.18000000,-0.12000000,0,1.98000000,,,0,M-R relationship,0.000000,,,0,5616.00,92.62,-130.14,0,0.930000,0.133000,-0.070000,0,0.950000,0.044000,-0.054000,0,0.0100,0.1390,-0.1600,0
2432,Kepler-1216 b,Kepler-1216,1,1,4.37034536000,0.00001993000,-0.00001993000,0,0.0519000000,,,0,1.39000000,0.22000000,-0.11000000,0,2.51000000,,,0,M-R relationship,0.000000,,,0,5743.00,73.65,-77.97,0,0.980000,0.147000,-0.074000,0,0.990000,0.042000,-0.046000,0,0.0300,0.1400,-0.1580,0
2433,Kepler-1217 b,Kepler-1217,1,1,2.03232507200,0.00000645900,-0.00000645900,0,0.0326000000,,,0,1.99000000,0.48000000,-0.19000000,0,4.62000000,,,0,M-R relationship,0.000000,,,0,5905.00,82.88,-103.67,0,1.080000,0.256000,-0.101000,0,1.060000,0.069000,-0.059000,0,0.0700,0.1440,-0.1620,0
2434,Kepler-1218 b,Kepler-1218,1,1,22.92212660000,0.00023370000,-0.00023370000,0,0.1569800000,0.0013600000,-0.0013600000,0,1.44000000,0.15000000,-0.14000000,0,2.67000000,,,0,M-R relationship,0.000000,,,0,5986.00,91.33,-76.59,0,1.100000,0.112000,-0.085000,0,1.060000,0.048000,-0.048000,0,-0.0200,0.1000,-0.1110,0
2435,Kepler-1219 b,Kepler-1219,1,1,16.10467749000,0.00008828000,-0.00008828000,0,0.1414600000,0.0011200000,-0.0011200000,0,2.12000000,0.56000000,-0.45000000,0,5.14000000,,,0,M-R relationship,0.000000,,,0,5944.00,91.26,-81.66,0,1.940000,0.504000,-0.404000,0,1.250000,0.142000,-0.117000,0,0.0500,0.1360,-0.0850,0
2436,Kepler-122 b,Kepler-122,1,5,5.76619300000,0.00001600000,-0.00001600000,0,0.0640000000,,,0,2.34000000,0.46000000,-0.46000000,0,6.08000000,,,0,M-R relationship,0.000000,,,0,6050.00,137.00,-137.00,0,1.216000,0.239000,-0.239000,0,0.982000,0.028000,-0.029000,0,-0.0800,0.0400,-0.0400,0
2437,Kepler-122 c,Kepler-122,1,5,12.46598800000,0.00000900000,-0.00000900000,0,0.1080000000,,,0,5.87000000,1.16000000,-1.16000000,0,29.00000000,,,0,M-R relationship,0.000000,,,0,6050.00,137.00,-137.00,0,1.216000,0.239000,-0.239000,0,0.982000,0.028000,-0.029000,0,-0.0800,0.0400,-0.0400,0
2438,Kepler-122 d,Kepler-122,1,5,21.58747500000,0.00016400000,-0.00016400000,0,0.1550000000,,,0,2.20000000,0.44000000,-0.44000000,0,5.48000000,,,0,M-R relationship,0.000000,,,0,6050.00,137.00,-137.00,0,1.216000,0.239000,-0.239000,0,0.982000,0.028000,-0.029000,0,-0.0800,0.0400,-0.0400,0
2439,Kepler-122 e,Kepler-122,1,5,37.99327300000,0.00039000000,-0.00039000000,0,0.2270000000,,,0,2.60000000,0.54000000,-0.54000000,0,27.70000000,11.40000000,-9.80000000,0,Mass,0.000000,,,0,6050.00,137.00,-137.00,0,1.216000,0.239000,-0.239000,0,0.982000,0.028000,-0.029000,0,-0.0800,0.0400,-0.0400,0
2440,Kepler-122 f,Kepler-122,1,5,56.26800000000,,,0,0.2857500000,0.0027700000,-0.0027700000,0,1.75000000,0.60000000,-0.16000000,0,36.00000000,19.40000000,-16.20000000,0,Mass,0.000000,,,0,5917.00,60.00,-60.00,0,0.949000,,,0,1.030000,,,0,-0.0800,0.0400,-0.0400,0
2441,Kepler-1220 b,Kepler-1220,1,1,7.42693741000,0.00004187000,-0.00004187000,0,0.0734000000,,,0,1.52000000,0.33000000,-0.19000000,0,2.92000000,,,0,M-R relationship,0.000000,,,0,5842.00,246.43,-266.34,0,0.990000,0.208000,-0.123000,0,1.000000,0.116000,-0.084000,0,-0.0400,0.1450,-0.1820,0
2442,Kepler-1221 b,Kepler-1221,1,1,12.00096042000,0.00005761000,-0.00005761000,0,0.0906000000,,,0,1.88000000,0.30000000,-0.16000000,0,4.19000000,,,0,M-R relationship,0.000000,,,0,5194.00,45.80,-51.51,0,0.820000,0.049000,-0.034000,0,0.870000,0.038000,-0.040000,0,0.0900,0.1560,-0.1630,0
2443,Kepler-1222 b,Kepler-1222,1,1,1.91694425400,0.00000611100,-0.00000611100,0,0.0280100000,0.0002900000,-0.0002900000,0,0.79000000,0.06000000,-0.06000000,0,0.41800000,,,0,M-R relationship,0.000000,,,0,5239.00,71.00,-82.33,0,0.800000,0.048000,-0.049000,0,0.840000,0.042000,-0.046000,0,-0.0400,0.1470,-0.1760,0
2444,Kepler-1223 b,Kepler-1223,1,1,16.30125900000,0.00010300000,-0.00010300000,0,0.1186000000,,,0,1.22000000,0.06000000,-0.08000000,0,1.98000000,,,0,M-R relationship,0.000000,,,0,4870.00,49.87,-52.19,0,0.750000,0.028000,-0.031000,0,0.800000,0.032000,-0.039000,0,0.0400,0.1640,-0.1660,0
2445,Kepler-1224 b,Kepler-1224,1,1,13.32351601000,0.00007281000,-0.00007281000,0,0.1162500000,0.0010800000,-0.0010800000,0,1.33000000,0.12000000,-0.08000000,0,2.33000000,,,0,M-R relationship,0.000000,,,0,6155.00,64.75,-56.71,0,1.220000,0.095000,-0.067000,0,1.180000,0.039000,-0.034000,0,0.1400,0.0810,-0.0820,0
2446,Kepler-1225 b,Kepler-1225,1,1,7.01075434000,0.00002753000,-0.00002753000,0,0.0771000000,,,0,1.82000000,0.61000000,-0.24000000,0,3.97000000,,,0,M-R relationship,0.000000,,,0,6140.00,133.40,-147.70,0,1.190000,0.397000,-0.152000,0,1.130000,0.136000,-0.093000,0,0.0100,0.1360,-0.1850,0
2447,Kepler-1226 b,Kepler-1226,1,1,17.29234530000,0.00011870000,-0.00011870000,0,0.1394500000,0.0012600000,-0.0012600000,0,1.45000000,0.26000000,-0.15000000,0,2.70000000,,,0,M-R relationship,0.000000,,,0,5923.00,147.56,-124.19,0,1.020000,0.176000,-0.105000,0,1.020000,0.079000,-0.073000,0,-0.0800,0.1590,-0.2050,0
2448,Kepler-1227 b,Kepler-1227,1,1,94.28875770000,0.00058730000,-0.00058730000,0,0.3855500000,0.0041000000,-0.0041000000,0,2.29000000,0.52000000,-0.23000000,0,5.86000000,,,0,M-R relationship,0.000000,,,0,5747.00,108.41,-151.11,0,0.950000,0.147000,-0.084000,0,0.970000,0.058000,-0.065000,0,-0.0400,0.1440,-0.1880,0
2449,Kepler-1228 b,Kepler-1228,1,1,0.57736957900,0.00000040900,-0.00000040900,0,0.0118600000,0.0000300000,-0.0000300000,0,1.54000000,0.11000000,-0.14000000,0,2.99000000,,,0,M-R relationship,0.000000,,,0,5063.00,94.76,-81.19,0,0.740000,0.049000,-0.067000,0,0.780000,0.052000,-0.063000,0,-0.1800,0.1790,-0.2480,0
2450,Kepler-1229 b,Kepler-1229,1,1,86.82898900000,0.00106900000,-0.00106900000,0,0.3006000000,0.0069000000,-0.0091000000,0,1.40000000,0.11000000,-0.13000000,0,2.54000000,,,0,M-R relationship,0.000000,,,0,3784.00,38.88,-38.61,0,0.510000,0.025000,-0.033000,0,0.540000,0.025000,-0.035000,0,-0.0600,0.0860,-0.1090,0
2451,Kepler-123 b,Kepler-123,1,2,17.23236600000,0.00005600000,-0.00005600000,0,0.1350000000,,,0,2.94000000,0.57000000,-0.57000000,0,55.30000000,31.20000000,-27.80000000,0,Mass,0.000000,,,0,6089.00,121.00,-121.00,0,1.264000,0.243000,-0.243000,0,1.079000,0.029000,-0.030000,0,-0.0800,0.0400,-0.0400,0
2452,Kepler-123 c,Kepler-123,1,2,26.69507400000,0.00046800000,-0.00046800000,0,0.1810000000,,,0,1.48000000,0.30000000,-0.30000000,0,2.79000000,,,0,M-R relationship,0.000000,,,0,6089.00,121.00,-121.00,0,1.264000,0.243000,-0.243000,0,1.079000,0.029000,-0.030000,0,-0.0800,0.0400,-0.0400,0
2453,Kepler-1230 b,Kepler-1230,1,1,9.95661537000,0.00004469000,-0.00004469000,0,0.0921000000,,,0,2.71000000,0.49000000,-0.29000000,0,7.80000000,,,0,M-R relationship,0.000000,,,0,5961.00,134.01,-116.25,0,1.080000,0.192000,-0.102000,0,1.060000,0.078000,-0.062000,0,0.0100,0.1430,-0.1530,0
2454,Kepler-1231 b,Kepler-1231,1,1,10.41725184000,0.00006556000,-0.00006556000,0,0.0914000000,,,0,1.42000000,0.30000000,-0.12000000,0,2.60000000,,,0,M-R relationship,0.000000,,,0,5778.00,80.33,-107.40,0,1.000000,0.202000,-0.082000,0,1.010000,0.055000,-0.047000,0,0.0600,0.1510,-0.1520,0
2455,Kepler-1232 b,Kepler-1232,1,1,26.78391830000,0.00017860000,-0.00017860000,0,0.1654500000,0.0014000000,-0.0014000000,0,1.93000000,0.24000000,-0.16000000,0,4.38000000,,,0,M-R relationship,0.000000,,,0,5471.00,75.31,-111.90,0,0.890000,0.111000,-0.054000,0,0.920000,0.041000,-0.042000,0,0.0600,0.1470,-0.1540,0
2456,Kepler-1233 b,Kepler-1233,1,1,45.12630420000,0.00051710000,-0.00051710000,0,0.2630000000,,,0,2.60000000,1.08000000,-0.39000000,0,7.27000000,,,0,M-R relationship,0.000000,,,0,6198.00,139.13,-168.47,0,1.250000,0.518000,-0.183000,0,1.160000,0.178000,-0.100000,0,0.0200,0.1280,-0.1610,0
2457,Kepler-1234 b,Kepler-1234,1,1,11.94014029000,0.00008335000,-0.00008335000,0,0.0960000000,,,0,2.81000000,0.16000000,-0.81000000,0,8.30000000,,,0,M-R relationship,0.000000,,,0,4967.00,56.40,-63.05,0,0.760000,0.028000,-0.033000,0,0.800000,0.034000,-0.039000,0,0.0100,0.1430,-0.1580,0
2458,Kepler-1235 b,Kepler-1235,1,1,4.16055856000,0.00002789000,-0.00002789000,0,0.0483600000,0.0004300000,-0.0004300000,0,0.79000000,0.12000000,-0.06000000,0,0.41800000,,,0,M-R relationship,0.000000,,,0,5541.00,78.94,-83.29,0,0.900000,0.122000,-0.057000,0,0.930000,0.043000,-0.052000,0,0.0100,0.1450,-0.1730,0
2459,Kepler-1236 b,Kepler-1236,1,1,31.05716180000,0.00025080000,-0.00025080000,0,0.1803000000,,,0,2.14000000,0.18000000,-0.22000000,0,5.22000000,,,0,M-R relationship,0.000000,,,0,5337.00,155.96,-154.20,0,0.820000,0.066000,-0.053000,0,0.860000,0.051000,-0.052000,0,-0.0900,0.1540,-0.1740,0
2460,Kepler-1237 b,Kepler-1237,1,1,84.57332260000,0.00064800000,-0.00064800000,0,0.3778000000,,,0,2.86000000,0.39000000,-0.21000000,0,8.55000000,,,0,M-R relationship,0.000000,,,0,5472.00,73.56,-109.10,0,0.900000,0.118000,-0.056000,0,0.940000,0.044000,-0.044000,0,0.1200,0.1590,-0.1580,0
2461,Kepler-1238 b,Kepler-1238,1,1,4.14787559000,0.00003447000,-0.00003447000,0,0.0541000000,,,0,1.93000000,0.85000000,-0.42000000,0,4.38000000,,,0,M-R relationship,0.000000,,,0,6386.00,341.26,-299.46,0,1.480000,0.650000,-0.317000,0,1.300000,0.243000,-0.181000,0,0.0500,0.1300,-0.1440,0
2462,Kepler-1239 b,Kepler-1239,1,1,5.19104016000,0.00002643000,-0.00002643000,0,0.0625000000,,,0,2.90000000,0.37000000,-0.31000000,0,8.75000000,,,0,M-R relationship,0.000000,,,0,6564.00,153.47,-198.42,0,1.570000,0.195000,-0.160000,0,1.400000,0.081000,-0.092000,0,0.2200,0.1290,-0.1720,0
2463,Kepler-124 b,Kepler-124,1,3,3.41049300000,0.00002100000,-0.00002100000,0,0.0390000000,,,0,0.73000000,0.05000000,-0.05000000,0,0.31500000,,,0,M-R relationship,0.000000,,,0,4984.00,100.00,-100.00,0,0.636000,0.030000,-0.030000,0,0.706000,0.010000,-0.006000,0,-0.4600,0.0400,-0.0400,0
2464,Kepler-124 c,Kepler-124,1,3,13.82137500000,0.00003700000,-0.00003700000,0,0.1000000000,,,0,1.75000000,0.09000000,-0.09000000,0,3.71000000,,,0,M-R relationship,0.000000,,,0,4984.00,100.00,-100.00,0,0.636000,0.030000,-0.030000,0,0.706000,0.010000,-0.006000,0,-0.4600,0.0400,-0.0400,0
2465,Kepler-124 d,Kepler-124,1,3,30.95085100000,0.00036100000,-0.00036100000,0,0.1700000000,,,0,1.11000000,0.07000000,-0.07000000,0,1.41000000,,,0,M-R relationship,0.000000,,,0,4984.00,100.00,-100.00,0,0.636000,0.030000,-0.030000,0,0.706000,0.010000,-0.006000,0,-0.4600,0.0400,-0.0400,0
2466,Kepler-1240 b,Kepler-1240,1,1,4.86638150000,0.00002513000,-0.00002513000,0,0.0579100000,0.0006100000,-0.0006100000,0,1.15000000,0.20000000,-0.10000000,0,1.60000000,,,0,M-R relationship,0.000000,,,0,5682.00,103.27,-116.70,0,0.960000,0.156000,-0.077000,0,0.980000,0.048000,-0.050000,0,0.0400,0.1380,-0.1590,0
2467,Kepler-1241 b,Kepler-1241,1,1,18.55257010000,0.00010350000,-0.00010350000,0,0.1336000000,,,0,2.63000000,0.21000000,-0.23000000,0,7.41000000,,,0,M-R relationship,0.000000,,,0,5261.00,180.72,-119.79,0,0.800000,0.063000,-0.052000,0,0.840000,0.051000,-0.058000,0,-0.0900,0.1530,-0.1850,0
2468,Kepler-1242 b,Kepler-1242,1,1,13.62798432000,0.00005714000,-0.00005714000,0,0.1039000000,,,0,2.26000000,0.13000000,-0.13000000,0,5.73000000,,,0,M-R relationship,0.000000,,,0,4895.00,84.63,-57.56,0,0.740000,0.029000,-0.038000,0,0.770000,0.036000,-0.039000,0,-0.0500,0.1290,-0.1690,0
2469,Kepler-1243 b,Kepler-1243,1,1,16.83207290000,0.00008923000,-0.00008923000,0,0.1256000000,,,0,1.75000000,0.28000000,-0.17000000,0,3.71000000,,,0,M-R relationship,0.000000,,,0,5667.00,113.87,-139.83,0,0.940000,0.148000,-0.075000,0,0.960000,0.053000,-0.056000,0,0.0100,0.1350,-0.1680,0
2470,Kepler-1244 b,Kepler-1244,1,1,3.70428172000,0.00001784000,-0.00001784000,0,0.0502000000,,,0,1.35000000,0.63000000,-0.25000000,0,2.39000000,,,0,M-R relationship,0.000000,,,0,6680.00,94.50,-106.27,0,1.770000,0.827000,-0.328000,0,1.460000,0.264000,-0.140000,0,0.0500,0.1430,-0.1650,0
2471,Kepler-1245 b,Kepler-1245,1,2,4.35409304000,0.00001933000,-0.00001933000,0,0.0484000000,,,0,1.44000000,0.12000000,-0.10000000,0,2.67000000,,,0,M-R relationship,0.000000,,,0,5306.00,77.49,-101.98,0,0.830000,0.061000,-0.046000,0,0.860000,0.041000,-0.043000,0,-0.0100,0.1430,-0.1600,0
2472,Kepler-1245 c,Kepler-1245,1,2,2.93658468100,0.00000840500,-0.00000840500,0,0.0372000000,,,0,1.44000000,0.13000000,-0.08000000,0,2.67000000,,,0,M-R relationship,0.000000,,,0,5306.00,77.49,-101.98,0,0.830000,0.061000,-0.046000,0,0.860000,0.041000,-0.043000,0,-0.0100,0.1430,-0.1600,0
2473,Kepler-1246 b,Kepler-1246,1,1,11.32271513000,0.00008852000,-0.00008852000,0,0.0848000000,,,0,1.36000000,0.20000000,-0.22000000,0,2.42000000,,,0,M-R relationship,0.000000,,,0,4611.00,49.69,-51.31,0,0.690000,0.023000,-0.037000,0,0.730000,0.031000,-0.044000,0,-0.0300,0.1580,-0.1630,0
2474,Kepler-1247 b,Kepler-1247,1,1,13.71220213000,0.00006363000,-0.00006363000,0,0.1091000000,,,0,2.33000000,0.21000000,-0.16000000,0,6.04000000,,,0,M-R relationship,0.000000,,,0,5303.00,116.55,-112.59,0,0.820000,0.063000,-0.047000,0,0.860000,0.043000,-0.047000,0,-0.0500,0.1410,-0.1560,0
2475,Kepler-1248 b,Kepler-1248,1,1,7.46725407000,0.00005302000,-0.00005302000,0,0.0806000000,,,0,1.18000000,0.20000000,-0.11000000,0,1.76000000,,,0,M-R relationship,0.000000,,,0,6149.00,83.25,-74.30,0,1.210000,0.063000,-0.054000,0,1.210000,0.039000,-0.040000,0,0.2400,0.0750,-0.0770,0
